0,1,2,3,4,5,6,7,8,9
46,135,65,130,102,40,69,4,10,42
138,132,98,50,24,38,92,41,128,144
136,92,37,121,97,72,8,135,10,51
54,29,73,10,149,65,92,41,128,43
84,69,38,103,97,107,129,93,50,149
22,71,114,153,44,107,144,74,92,69
140,83,37,96,97,124,123,126,130,81
38,90,41,130,149,107,105,126,128,42
134,58,93,74,42,107,62,3,18,89
141,105,3,74,55,71,58,135,50,42
77,83,38,145,97,63,69,25,116,149
87,109,121,130,149,62,29,135,17,102
23,113,6,28,42,131,83,108,74,111
107,69,138,74,102,48,83,4,20,13
23,62,53,103,155,99,109,138,10,81
71,64,98,50,42,84,132,126,156,2
146,119,59,50,24,136,105,98,128,25
72,105,107,128,42,65,132,140,50,88
148,5,135,128,144,71,151,6,130,36
124,62,3,128,42,92,132,4,36,10
107,123,41,10,149,146,69,125,116,43
124,92,111,130,102,23,132,101,10,149
38,66,121,59,155,100,71,98,81,116
79,72,46,51,130,148,129,4,63,102
100,62,126,74,13,38,69,121,130,102
140,120,125,130,67,119,34,121,10,144
56,83,111,74,24,77,62,138,81,50
136,29,135,128,43,65,129,38,50,149
92,132,98,74,155,107,57,41,128,25
107,92,4,116,81,23,62,6,128,43
148,62,33,74,42,72,83,98,116,97
72,129,41,128,97,66,151,2,130,102
107,137,138,145,43,92,5,67,116,42
131,62,6,128,42,146,69,138,10,55
131,62,46,116,149,4,104,126,130,102
78,151,3,63,155,98,129,126,153,81
4,57,78,134,142,92,132,126,116,102
131,132,89,145,43,72,83,114,130,75
4,83,126,130,42,118,58,134,10,149
92,83,114,116,36,124,62,6,74,144
63,57,2,130,102,38,113,4,50,24
124,92,126,101,81,78,1,77,10,149
98,57,111,50,149,140,125,83,130,42
22,85,98,74,144,92,62,3,21,39
38,69,41,128,11,107,129,42,74,81
64,69,124,10,102,65,92,2,128,144
30,24,108,130,1,23,62,6,128,43
71,132,98,116,102,135,109,77,128,42
23,151,126,50,88,106,83,6,128,42
72,119,98,63,151,23,83,111,74,47
107,62,134,145,126,119,27,125,63,146
23,1,143,10,102,84,62,111,50,42
100,35,111,128,67,52,72,121,130,51
140,109,33,50,102,55,62,111,128,149
119,137,145,38,146,148,5,4,130,149
106,104,4,103,97,40,5,59,116,24
100,69,124,128,42,40,92,4,49,81
104,57,37,116,149,56,58,73,63,31
100,135,53,128,89,87,104,2,74,155
107,62,98,134,142,55,83,43,128,155
25,92,22,128,149,107,69,83,130,47
106,135,125,29,155,63,69,38,42,74
146,104,67,128,115,119,69,135,50,89
72,104,41,128,144,140,62,98,97,29
107,147,138,74,55,71,151,135,130,11
72,5,93,156,102,124,58,38,128,149
124,109,140,116,43,23,132,98,156,88
62,92,3,63,155,148,135,93,74,144
4,104,88,18,80,52,1,114,74,144
107,62,41,117,51,23,5,6,128,39
100,92,98,63,127,141,123,138,128,155
124,151,19,63,155,23,5,4,116,81
22,57,77,10,42,113,132,59,130,39
92,83,59,138,144,140,104,50,102,88
121,62,126,130,44,107,132,12,28,88
107,92,122,74,102,38,31,3,128,89
38,62,126,102,131,125,104,6,63,42
124,62,3,10,51,92,119,4,145,72
40,71,126,74,115,148,62,53,116,81
71,32,83,116,42,2,69,12,130,138
137,22,103,96,25,124,58,43,128,42
140,57,46,10,149,56,109,77,130,102
26,27,121,128,97,38,151,92,89,72
71,58,6,116,88,124,109,132,134,155
92,132,98,128,4,121,62,41,145,155
77,123,56,74,155,23,5,6,128,42
71,83,121,128,81,35,29,98,116,43
94,148,143,74,144,79,62,2,10,42
55,109,121,130,127,80,62,6,10,36
81,132,41,116,124,30,69,24,134,83
56,83,6,50,81,124,151,126,128,149
56,135,3,130,149,102,5,114,128,81
72,14,138,128,81,98,62,73,28,102
38,151,77,128,55,51,47,6,153,116
40,104,12,50,88,110,109,140,130,55
141,71,98,116,39,107,69,56,130,149
84,129,53,130,33,77,109,121,134,144
106,58,38,128,42,148,139,126,20,155
107,151,98,130,102,125,69,132,116,155
140,62,4,130,42,38,135,65,50,88
106,92,4,50,42,72,29,22,130,88
124,19,138,117,114,100,83,33,130,51
23,62,98,50,88,22,152,65,128,42
107,132,4,128,102,59,135,62,20,51
79,5,6,128,43,35,69,140,50,88
56,69,138,130,149,107,109,140,98,155
141,69,89,20,81,7,119,126,134,144
5,62,53,128,122,121,151,41,116,97
76,62,91,128,25,40,71,111,74,144
78,104,38,121,138,125,148,4,145,43
52,69,45,50,36,87,5,126,128,13
100,69,138,116,97,92,109,126,96,81
1,5,126,95,152,78,62,135,130,75
64,19,43,20,42,56,62,114,126,36
148,62,140,138,144,56,151,3,145,81
107,57,3,128,42,60,92,2,74,122
92,14,33,74,51,56,5,6,130,102
131,5,4,130,102,100,62,2,63,127
132,137,135,111,133,4,138,109,74,51
72,109,121,20,117,15,83,98,153,155
22,29,33,63,154,72,104,128,114,42
94,105,98,74,144,95,83,89,116,97
124,105,114,117,75,98,137,138,116,81
87,83,140,116,123,146,69,38,128,117
84,109,138,145,55,140,5,114,128,11
22,109,54,130,43,46,69,140,116,97
131,57,53,145,81,141,132,6,21,55
146,148,121,38,144,72,69,125,28,155
100,5,3,116,51,125,62,6,128,149
30,151,108,128,149,148,34,16,20,146
141,151,98,128,102,146,152,93,145,97
38,109,140,63,102,40,62,114,50,75
7,129,98,116,51,148,132,114,134,142
77,83,140,63,42,71,119,59,28,102
148,5,138,28,102,77,1,33,128,144
87,83,6,74,89,22,135,108,145,13
71,83,6,128,36,46,138,3,156,155
124,137,121,20,42,72,105,38,10,25
46,6,62,128,81,77,5,125,130,39
64,109,22,10,97,52,11,114,74,83
5,62,98,153,149,140,57,126,50,146
38,109,3,74,102,87,105,137,130,51
15,83,4,116,81,146,92,3,50,75
47,8,98,28,102,106,151,77,116,43
25,77,5,130,88,104,125,98,121,155
7,123,146,116,55,22,81,83,128,32
56,104,101,77,55,78,62,111,28,26
46,123,140,153,11,107,92,59,116,81
56,135,111,130,102,107,34,6,10,149
107,104,59,156,155,56,53,62,130,81
148,151,6,50,55,72,104,89,128,155
148,132,89,103,149,155,83,137,145,13
132,92,2,130,25,140,83,126,128,149
98,5,140,74,144,41,47,56,156,115
84,27,93,134,75,147,105,108,74,31
106,83,126,10,155,38,138,74,82,51
99,83,123,20,155,100,69,138,128,11
22,83,12,134,87,124,151,4,116,81
146,64,135,50,144,38,123,40,101,81
92,62,3,130,149,141,132,98,116,97
124,109,63,50,51,98,62,138,128,2
12,1,22,28,102,134,71,3,50,149
52,151,98,116,42,125,5,77,128,144
140,137,83,130,11,60,81,56,63,27
77,151,125,130,102,56,147,53,128,25
95,132,6,156,42,29,92,140,130,149
124,123,140,128,81,22,148,20,101,155
124,62,114,116,51,140,69,3,145,11
107,69,114,74,88,77,105,140,128,42
148,132,4,128,144,100,62,109,50,149
92,34,121,116,81,78,129,132,103,11
84,104,41,116,11,56,123,6,145,97
134,137,41,130,149,5,128,140,63,126
131,83,77,128,154,146,47,19,74,42
78,62,3,74,144,16,132,98,103,149
131,62,3,128,155,94,132,137,10,149
124,83,126,128,75,84,69,134,29,97
87,132,98,130,155,141,119,77,63,102
92,137,22,116,42,100,83,12,128,144
82,132,56,128,149,38,109,121,130,51
64,57,84,134,142,65,62,93,145,73
118,83,114,50,39,100,151,98,10,149
72,151,53,10,155,23,57,77,121,43
107,58,93,145,51,25,62,53,130,97
38,29,114,21,142,63,58,140,50,88
72,62,121,130,42,16,1,136,74,51
23,5,111,128,73,9,27,65,50,88
78,62,53,128,89,77,135,130,3,81
71,62,2,20,34,124,57,3,128,154
71,62,114,153,81,141,137,140,156,55
141,29,138,116,73,131,62,91,125,8
107,119,46,128,42,23,8,138,74,144
56,62,33,74,144,23,132,91,130,42
84,138,111,153,149,22,123,38,81,10
52,92,121,101,2,107,151,114,130,149
121,71,77,134,89,63,123,107,117,25
72,5,98,130,102,41,62,37,10,42
140,29,138,128,51,23,109,83,130,36
78,92,73,74,51,140,109,138,145,13
78,57,3,130,102,5,119,82,74,144
121,123,91,130,51,56,69,83,116,34
38,129,98,50,24,121,62,77,128,33
107,113,114,153,97,38,69,56,116,73
87,29,140,74,155,100,132,6,116,51
98,62,92,10,81,65,132,114,72,128
99,128,77,129,81,92,109,4,130,149
78,83,121,10,102,98,109,140,128,28
65,62,3,116,43,22,132,112,145,155
107,34,3,17,149,60,57,126,50,88
100,34,108,103,149,92,57,114,130,102
124,57,41,50,88,110,85,77,101,81
124,57,4,116,51,107,92,3,134,142
125,62,41,130,81,52,132,114,103,149
107,137,43,29,51,78,62,126,116,81
110,132,6,116,155,38,137,126,128,81
148,92,41,74,81,60,109,134,128,34
107,62,98,130,149,87,92,33,96,42
63,19,135,50,102,5,92,114,130,149
140,62,126,74,102,40,58,111,130,97
4,99,132,74,39,124,27,38,63,51
132,77,3,130,25,87,109,146,74,89
107,104,98,121,144,141,135,59,153,47
87,109,22,103,99,64,132,3,153,146
65,132,2,130,55,56,64,3,128,115
84,148,126,130,43,7,129,111,81,74
124,34,77,63,88,23,62,53,130,43
131,129,137,116,43,102,69,92,128,24
124,92,53,134,51,23,57,114,116,34
84,92,3,130,149,140,83,98,128,11
92,5,98,128,42,148,109,83,130,144
65,62,126,145,43,56,32,3,128,93
12,104,125,103,149,26,92,111,74,81
38,83,59,128,42,40,62,114,130,97
40,109,121,130,149,56,83,77,128,115
132,12,38,130,102,23,62,77,50,73
22,135,98,10,115,121,109,138,116,43
146,69,4,128,42,77,92,59,74,144
118,72,146,153,102,140,62,114,128,88
102,60,98,63,126,92,5,114,130,149
23,92,4,128,42,3,109,140,63,102
124,19,111,128,42,131,132,145,114,13
54,152,64,130,149,125,92,4,50,31
92,109,84,50,88,124,69,56,134,142
107,69,140,116,42,125,92,41,74,81
119,62,93,145,13,38,123,135,128,11
140,151,111,130,102,98,57,77,74,39
52,69,56,50,149,106,109,15,130,97
100,85,37,74,43,23,132,4,121,117
107,34,59,156,11,23,62,98,18,51
140,90,6,116,51,60,5,4,89,155
77,5,91,103,149,72,83,126,116,42
78,132,114,130,127,56,83,12,10,149
23,138,98,50,43,22,58,12,10,81
107,1,6,116,51,131,132,108,130,149
146,105,125,20,81,64,57,37,134,55
124,69,77,116,55,141,71,126,28,144
11,62,29,116,92,4,132,107,128,155
106,62,17,116,55,141,137,38,128,155
38,151,77,50,88,92,69,125,128,155
38,105,77,130,102,125,29,41,50,88
22,69,56,128,144,118,58,121,145,146
16,62,143,134,144,52,69,135,116,149
100,92,108,156,155,124,44,6,74,144
46,62,59,10,144,23,132,33,50,88
141,29,138,10,144,56,132,126,101,149
77,109,111,128,34,151,92,56,74,42
52,104,91,10,42,131,148,121,98,127
125,137,138,134,114,60,62,143,74,144
67,139,23,10,126,71,54,98,116,124
56,152,6,134,142,107,123,63,128,155
124,1,12,63,31,148,129,125,101,11
77,62,121,74,102,71,69,125,130,42
23,132,3,156,72,77,92,111,97,103
38,69,74,3,43,77,151,123,10,149
40,109,138,50,42,106,19,150,130,25
148,151,37,145,11,141,58,53,116,13
141,57,93,50,88,62,56,98,128,42
148,58,93,130,149,107,62,126,50,88
125,29,56,10,57,111,62,72,128,154
15,135,98,130,89,136,62,12,128,88
124,62,91,128,42,92,69,56,130,149
107,109,56,134,142,40,1,72,74,81
22,69,140,128,89,131,5,12,74,144
23,29,77,128,144,56,137,67,74,42
141,83,125,26,87,107,135,114,74,102
56,57,6,50,42,60,151,77,74,126
98,74,114,92,97,46,132,134,28,42
140,62,53,50,102,110,8,65,128,43
29,92,138,130,102,38,123,135,128,42
140,19,98,63,51,92,123,56,74,42
125,83,98,74,144,148,14,135,10,42
141,58,22,10,102,107,34,82,134,142
84,135,2,145,51,92,138,41,63,149
97,69,98,63,100,121,132,93,145,155
106,62,126,128,43,25,92,102,10,149
26,69,126,130,149,64,62,114,10,51
107,5,114,130,42,29,83,53,17,102
23,113,4,130,51,136,104,62,145,81
107,62,12,10,102,124,132,98,50,42
53,104,135,156,51,71,109,48,74,126
40,138,82,74,42,38,71,126,128,25
16,62,6,74,42,77,132,111,128,57
100,132,3,128,81,23,62,114,116,2
124,62,111,130,149,107,151,126,50,24
65,58,138,63,81,121,109,56,74,47
124,95,6,145,13,77,132,111,128,97
125,137,140,28,155,12,34,135,116,43
35,92,53,10,149,141,104,98,130,154
114,92,109,130,149,77,137,138,116,2
72,104,141,63,117,118,129,53,130,149
124,62,2,130,55,141,132,126,103,144
4,132,124,10,127,140,123,138,130,149
141,92,88,130,154,98,104,77,103,149
78,92,53,128,81,100,62,3,74,97
140,132,126,98,155,56,5,6,10,42
7,92,114,20,126,110,149,67,130,119
4,71,107,128,155,2,129,63,130,89
60,69,56,29,43,16,62,3,116,155
22,5,114,74,97,56,62,59,103,81
30,137,3,103,13,23,91,97,134,135
77,152,54,28,144,56,109,89,96,97
92,151,33,50,88,107,83,37,74,42
56,69,125,145,13,107,92,6,89,149
46,132,77,128,97,136,83,3,50,102
124,138,59,128,42,140,83,114,134,144
72,62,98,145,97,46,92,41,74,42
124,129,143,74,13,107,132,126,128,71
107,109,121,10,42,102,92,6,156,155
92,62,59,116,2,52,69,114,128,42
107,132,98,67,51,65,92,53,74,81
107,151,98,145,155,38,132,77,74,42
107,57,125,128,122,65,119,140,74,88
92,5,41,74,42,140,62,98,50,88
15,71,6,145,81,106,69,56,130,102
141,83,77,50,88,100,62,126,128,81
118,109,140,134,42,60,105,45,145,13
4,69,138,134,72,23,29,125,10,142
87,62,3,130,102,92,123,138,50,24
32,69,56,50,25,77,132,53,130,149
23,138,29,128,131,54,69,59,116,51
100,62,37,130,102,107,8,135,128,57
140,62,126,116,51,98,151,6,145,149
146,151,41,116,115,40,132,3,74,33
38,62,6,145,97,107,119,108,128,102
135,105,98,130,102,140,83,114,128,34
107,123,138,116,97,72,69,140,63,149
134,132,111,50,42,106,92,33,128,89
89,83,126,74,107,56,62,111,116,43
78,69,138,145,97,106,137,121,74,42
92,109,121,130,149,124,5,2,128,155
77,113,140,116,36,98,62,23,130,144
92,109,121,128,81,72,151,77,50,88
124,137,94,20,55,141,64,3,130,81
106,137,140,10,149,23,92,3,128,155
107,92,126,128,155,124,62,6,74,39
143,57,6,63,24,124,69,77,145,13
134,19,111,74,42,60,151,4,128,149
77,132,3,128,81,46,5,4,130,13
56,29,140,50,88,63,104,40,74,144
87,137,138,50,149,40,83,143,21,42
107,69,134,145,88,38,27,126,128,149
56,5,2,103,149,60,123,3,116,13
92,137,17,130,102,56,5,140,74,42
106,92,59,28,89,82,60,77,128,42
121,151,88,28,155,52,123,17,74,2
100,58,98,28,4,52,109,121,116,102
67,62,4,128,155,2,151,98,28,43
148,62,98,10,149,68,34,4,117,43
107,92,6,116,42,87,69,125,28,97
106,60,126,17,11,58,92,138,10,55
98,57,59,128,81,124,135,126,101,144
72,92,6,145,102,140,132,4,134,142
107,119,143,116,133,125,62,126,134,142
72,132,98,128,144,100,129,111,67,97
92,104,3,10,149,78,139,108,130,144
92,109,126,18,39,38,119,89,145,55
110,62,98,130,102,107,69,56,134,73
107,71,114,74,155,15,151,108,134,142
97,62,4,128,84,141,58,51,116,121
131,109,98,121,72,148,104,114,116,126
124,83,77,50,89,148,69,138,130,88
107,64,3,74,42,22,69,114,28,102
92,109,138,130,102,107,12,135,63,88
77,92,4,50,97,56,71,59,116,43
23,104,2,130,124,99,5,114,156,51
87,62,126,50,133,107,132,3,145,43
56,151,98,28,43,2,34,140,130,149
107,32,4,50,42,38,34,0,153,155
52,132,98,50,88,3,62,22,74,111
63,116,33,57,97,71,92,77,128,127
23,92,2,50,149,124,72,91,10,102
87,69,99,145,81,38,83,114,130,97
56,132,126,74,42,22,34,89,116,51
71,62,53,130,75,146,105,2,86,102
125,129,126,103,42,130,92,12,23,43
131,62,109,121,11,140,5,53,130,155
1,69,56,116,24,100,105,65,74,155
100,64,6,10,149,124,129,108,96,81
62,1,77,50,43,98,152,111,128,88
56,69,138,128,28,140,135,111,96,149
26,34,98,145,13,131,92,38,128,39
120,29,135,74,144,52,92,101,128,88
78,62,28,74,36,107,69,38,17,39
71,151,12,101,51,15,92,114,130,97
78,83,140,145,13,107,62,2,134,11
16,92,111,149,10,125,109,121,130,102
107,83,6,116,81,52,132,3,10,72
23,137,140,128,97,100,62,88,130,4
100,69,138,128,149,124,29,140,50,88
81,137,135,128,124,4,138,77,50,43
107,123,138,134,144,22,57,135,49,81
22,83,137,130,42,125,62,59,128,144
136,5,98,128,42,71,129,137,89,88
72,32,121,128,42,90,27,6,116,97
107,62,6,74,43,92,83,108,130,155
71,11,114,50,62,87,32,4,103,43
87,151,111,74,42,118,134,69,89,88
124,148,140,128,97,100,69,74,138,42
23,119,64,128,133,22,152,140,74,42
63,33,104,10,149,125,83,56,101,51
4,62,12,128,42,78,5,53,156,154
38,105,53,130,51,124,132,92,111,11
7,104,88,134,144,46,83,56,17,13
92,109,88,101,140,124,129,111,128,28
4,104,98,121,102,56,58,114,86,97
146,5,140,128,43,38,69,4,10,81
140,83,126,145,13,23,135,98,130,11
126,83,106,116,75,107,62,6,130,102
72,62,3,89,43,23,83,4,74,42
84,109,121,28,102,92,23,77,42,74
124,29,140,145,55,100,138,126,128,89
23,135,4,128,149,107,69,3,130,42
78,92,43,116,11,57,69,83,74,42
125,137,38,74,51,84,62,33,20,42
125,137,134,101,51,7,92,77,121,146
79,69,125,128,149,100,83,155,138,86
84,83,98,50,155,150,92,6,116,43
121,109,3,130,11,65,137,12,63,61
77,5,6,128,51,71,69,125,63,155
63,57,98,74,42,72,47,41,128,43
92,69,125,134,142,107,151,6,128,11
77,32,38,130,149,125,57,12,101,51
77,62,6,145,97,148,116,12,5,39
107,1,93,145,97,38,62,4,130,127
107,92,74,26,44,94,69,2,130,149
71,57,140,10,149,147,105,98,50,88
98,92,140,130,102,23,62,114,116,51
23,151,37,156,51,72,29,135,10,42
23,104,53,20,144,63,62,2,10,149
107,69,134,111,81,56,137,83,10,102
23,5,53,144,128,22,83,6,74,133
72,92,125,153,97,107,62,77,130,127
23,92,98,130,43,87,54,69,10,51
146,109,131,145,51,148,62,4,116,81
84,47,41,74,42,22,12,1,128,89
107,34,3,128,115,125,135,126,20,155
41,62,40,50,144,132,98,121,116,72
137,62,23,50,144,98,8,140,128,102
56,10,83,109,102,64,92,43,128,144
92,109,81,65,138,106,29,3,128,11
141,138,4,86,102,87,62,114,20,31
56,137,138,96,11,100,109,92,128,13
83,92,3,51,128,125,102,6,10,5
140,105,77,74,11,114,62,107,130,81
46,83,77,10,154,107,32,37,74,24
9,62,38,50,115,124,137,134,10,81
98,83,4,128,144,124,62,77,121,97
92,5,41,128,149,134,123,4,130,102
124,62,77,128,88,98,132,125,28,102
94,92,41,128,123,125,105,33,50,24
121,113,46,128,89,107,109,138,63,149
93,29,140,128,51,107,62,91,145,81
23,62,77,63,144,22,132,41,130,155
23,123,12,130,73,141,138,111,74,42
132,38,98,50,88,100,137,77,128,81
87,62,126,145,155,79,132,111,128,42
92,132,126,130,51,107,109,138,128,155
7,92,6,63,51,55,129,91,128,42
124,62,111,21,81,107,105,114,130,43
38,62,6,116,102,92,5,114,50,97
124,132,126,74,11,72,62,77,128,144
150,69,134,74,31,7,83,138,130,149
46,5,17,65,102,40,29,134,128,154
92,71,137,130,24,63,62,93,128,149
71,83,2,63,102,23,62,6,74,42
107,29,43,116,126,1,83,77,128,81
107,135,146,74,42,92,83,91,130,102
121,109,99,130,102,131,105,98,128,72
65,92,3,128,81,56,58,22,74,42
38,62,59,128,155,125,5,98,116,102
60,135,6,50,88,107,85,3,145,97
140,109,98,74,144,125,57,77,10,155
92,56,137,74,155,81,129,12,63,145
92,137,125,128,89,56,123,96,41,39
40,62,38,130,102,66,92,12,74,42
72,123,22,29,81,77,104,135,50,88
107,129,77,116,87,71,29,83,28,42
78,69,92,10,149,107,129,6,128,42
124,83,108,128,155,140,62,6,116,2
125,109,6,130,51,52,151,59,10,32
56,69,53,74,42,72,62,12,128,144
140,151,3,128,88,77,132,146,20,126
71,5,114,116,97,80,62,4,128,51
106,34,121,128,72,84,69,138,50,78
121,62,53,28,144,140,90,114,128,81
23,135,98,116,51,52,123,138,153,11
136,69,2,145,13,148,83,64,63,102
7,92,111,130,51,12,138,107,116,25
56,69,114,74,149,22,137,140,51,116
23,92,4,74,81,38,19,3,145,97
23,69,56,116,43,78,129,126,10,51
38,123,65,116,97,151,83,29,74,55
56,5,3,74,42,92,62,77,145,36
38,123,2,129,155,107,77,83,74,144
3,92,100,128,81,146,109,4,74,51
150,92,111,130,13,100,62,112,74,102
23,132,82,116,43,77,34,98,50,149
40,62,114,50,81,98,69,56,116,97
71,69,56,130,42,22,62,111,128,81
23,104,56,86,102,12,62,121,49,97
40,138,3,130,155,77,69,56,128,42
23,14,33,116,97,140,62,77,74,81
71,69,38,130,144,131,137,121,128,102
124,151,98,116,13,140,132,119,156,102
121,109,126,50,155,56,92,128,42,2
118,62,6,50,42,63,129,53,10,149
77,62,22,28,102,23,57,98,10,149
141,151,112,130,88,140,123,108,74,42
110,5,98,74,42,125,62,6,130,102
64,92,131,74,72,141,60,138,50,102
77,129,2,74,144,22,19,6,128,155
56,109,138,50,155,124,88,53,128,5
148,132,114,50,97,98,135,111,130,24
79,129,3,20,43,22,92,77,116,44
107,62,98,116,89,124,83,111,28,102
87,62,98,130,149,56,69,134,101,51
35,5,4,130,102,141,92,2,10,144
84,149,126,128,129,124,99,12,116,55
141,137,140,145,11,95,29,83,74,81
23,113,3,101,142,141,138,126,130,149
98,62,111,116,87,66,83,64,50,88
22,132,140,101,42,77,151,38,10,102
56,129,12,65,81,124,62,111,10,127
100,29,140,116,149,98,62,59,128,97
23,62,135,111,115,22,132,126,128,42
46,69,135,130,25,4,62,6,74,75
124,137,138,74,55,146,83,61,130,149
71,129,126,18,81,78,132,138,130,155
124,5,2,103,149,148,62,6,50,88
146,5,4,130,149,42,104,98,10,127
118,109,121,128,55,100,83,4,74,42
134,69,53,74,146,40,62,111,116,155
125,132,111,145,97,23,92,98,50,88
23,69,135,74,72,107,71,64,103,75
100,129,77,63,81,92,34,22,116,154
16,83,72,10,127,12,57,4,130,81
72,104,121,116,102,65,32,38,50,42
71,151,121,103,149,140,137,56,10,102
12,132,140,74,42,46,62,98,128,146
77,135,138,128,55,150,83,109,134,142
140,69,138,10,102,107,62,77,128,155
100,69,140,128,144,22,132,77,116,97
107,69,135,101,89,52,132,126,10,127
71,123,137,17,51,95,113,81,130,77
92,151,19,156,43,124,132,126,128,144
106,62,3,130,88,124,92,4,10,149
84,71,38,128,102,106,83,41,134,81
99,62,126,10,102,92,57,91,50,42
140,83,3,50,24,38,123,77,153,81
47,113,126,116,100,56,69,111,50,88
23,62,6,130,149,118,137,140,74,88
140,62,6,130,102,107,57,126,63,51
146,151,2,128,11,15,92,126,96,39
118,123,125,10,87,56,109,98,145,13
4,5,77,74,51,124,129,46,63,102
23,137,125,154,128,92,132,6,74,43
98,135,138,156,75,84,57,88,121,155
78,92,6,156,55,22,132,111,10,155
4,5,98,128,81,78,1,41,130,102
23,132,114,128,42,72,129,12,130,155
72,85,77,128,102,100,132,109,74,42
107,151,48,153,2,100,69,141,128,51
136,132,59,74,42,56,123,98,153,36
55,62,64,21,155,14,92,53,130,127
77,29,135,128,88,107,62,12,50,144
72,62,41,145,97,124,5,114,63,102
146,69,140,130,39,38,29,92,10,149
107,132,98,74,144,54,5,111,116,97
106,109,73,153,51,22,137,38,128,89
108,5,88,50,124,92,132,6,128,126
124,83,59,50,42,125,132,19,128,97
84,69,22,140,43,141,83,12,128,88
23,151,91,128,81,53,62,140,50,11
40,132,3,103,149,55,83,133,130,114
138,69,124,128,155,146,123,114,74,81
46,14,126,50,24,63,62,98,103,42
131,62,138,101,42,148,132,3,128,75
78,80,56,128,144,71,5,77,121,42
67,62,125,130,102,22,5,4,128,122
111,132,140,121,149,124,62,3,103,42
107,62,111,130,149,56,109,121,145,13
54,152,41,74,81,77,69,135,116,97
63,69,135,10,149,125,137,56,74,155
100,62,3,18,144,63,34,4,117,51
100,62,6,50,42,92,137,136,134,144
148,62,126,128,89,56,132,82,10,102
146,135,64,129,144,95,151,92,117,126
107,132,77,153,102,125,62,98,116,36
40,92,98,116,34,23,62,3,63,42
21,94,98,128,42,4,5,6,145,155
146,69,126,50,144,107,109,121,74,89
92,62,41,116,51,38,5,2,96,42
124,83,138,101,81,100,62,4,74,2
4,151,77,130,97,79,69,3,128,155
102,138,114,130,149,107,129,111,10,42
107,148,77,134,43,76,69,138,49,97
136,29,135,74,144,22,109,125,128,117
124,109,2,74,42,40,132,126,130,149
22,132,12,128,11,131,129,77,145,155
100,5,112,17,102,107,139,111,10,42
124,69,3,74,42,126,29,22,116,51
65,70,138,130,127,129,1,126,116,55
146,92,121,130,102,95,69,37,156,25
107,62,77,63,102,38,58,59,103,88
107,62,128,37,149,134,137,53,116,155
98,113,77,74,149,40,69,81,116,84
106,69,92,74,42,124,151,140,10,39
56,152,135,111,43,98,62,140,116,155
95,152,62,50,42,40,58,138,28,144
123,119,143,128,140,131,62,121,55,48
23,129,135,128,81,140,62,10,126,102
40,113,19,128,51,125,72,121,10,102
140,123,53,10,149,87,112,104,128,42
141,132,53,116,155,63,83,126,10,102
52,92,126,128,51,146,60,111,130,42
